################################################################################
# A list of videos of people performing sign language
################################################################################


###################
# Unlabeled Video #
###################
## Filename
/mnt/Data/summer2013/gestures/Sign Language 101- Greetings and Useful Words.mp4


#################
# Labeled Video #
#################
## Filename, Label, StartFrame, EndFrame
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, cheduepalle, 1002, 1025
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, perfetto, 1068, 1095
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, vieniqui, 1140, 1168
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, basta, 1242, 1272
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, buonissimo, 1339, 1368
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, noncenepiu, 1444, 1472
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, freganiente, 1541, 1572
/mnt/Data/summer2013/gestures/training1/Sample00045_color.mp4, sonostufo, 1648, 1680
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, fame, 38, 68
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, cheduepalle, 114, 145
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, tantotempo, 211, 244
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, seipazzo, 315, 348
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, ok, 417, 447
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, messidaccordo, 483, 542
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, prendere, 595, 621
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, vattene, 674, 705
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, noncenepiu, 739, 772
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, vieniqui, 827, 854
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, chevuoi, 875, 916
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, basta, 925, 960
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, freganiente, 1014, 1047
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, furbo, 1095, 1133
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, daccordo, 1158, 1195
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, sonostufo, 1227, 1278
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, cosatifarei, 1314, 1359
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, buonissimo, 1385, 1451
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, combinato, 1481, 1548
/mnt/Data/summer2013/gestures/training1/Sample00078_color.mp4, perfetto, 1576, 1624
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, noncenepiu, 21, 59
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, ok, 60, 99
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, messidaccordo, 100, 139
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, daccordo, 140, 219
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, cheduepalle, 220, 279
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, prendere, 280, 319
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, furbo, 320, 399
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, seipazzo, 400, 439
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, chevuoi, 440, 499
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, tantotempo, 500, 579
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, vieniqui, 580, 659
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, sonostufo, 660, 699
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, basta, 700, 739
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, vattene, 740, 779
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, freganiente, 780, 859
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, combinato, 860, 919
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, cosatifarei, 920, 999
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, fame, 1000, 1079
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, buonissimo, 1080, 1159
/mnt/Data/summer2013/gestures/training1/Sample00013_color.mp4, perfetto, 1160, 1215
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, combinato, 43, 118
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, ok, 127, 158
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, fame, 203, 233
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, vieniqui, 307, 345
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, tantotempo, 390, 435
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, prendere, 488, 519
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, cheduepalle, 567, 601
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, freganiente, 667, 698
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, chevuoi, 744, 779
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, cosatifarei, 809, 848
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, seipazzo, 904, 940
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, perfetto, 967, 1002
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, messidaccordo, 1056, 1116
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, noncenepiu, 1150, 1186
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, buonissimo, 1223, 1264
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, vattene, 1283, 1308
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, furbo, 1361, 1408
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, sonostufo, 1471, 1497
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, daccordo, 1532, 1559
/mnt/Data/summer2013/gestures/training1/Sample00046_color.mp4, basta, 1590, 1621
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, furbo, 49, 78
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, cheduepalle, 153, 181
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, buonissimo, 204, 256
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, seipazzo, 310, 345
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, cosatifarei, 369, 418
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, prendere, 432, 472
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, vattene, 529, 571
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, messidaccordo, 615, 684
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, combinato, 731, 773
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, tantotempo, 782, 827
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, basta, 886, 947
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, noncenepiu, 948, 985
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, ok, 1050, 1080
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, fame, 1114, 1153
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, chevuoi, 1191, 1226
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, daccordo, 1274, 1312
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, perfetto, 1372, 1415
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, freganiente, 1453, 1492
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, sonostufo, 1503, 1557
/mnt/Data/summer2013/gestures/training1/Sample00079_color.mp4, vieniqui, 1612, 1656
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, tantotempo, 1, 45
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, sonostufo, 46, 72
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, vattene, 100, 179
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, noncenepiu, 180, 259
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, perfetto, 260, 299
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, buonissimo, 300, 379
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, seipazzo, 380, 439
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, fame, 440, 519
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, ok, 520, 559
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, prendere, 560, 619
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, vieniqui, 620, 679
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, cosatifarei, 680, 719
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, combinato, 720, 799
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, messidaccordo, 800, 859
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, chevuoi, 860, 939
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, cheduepalle, 940, 999
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, freganiente, 1000, 1079
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, basta, 1080, 1139
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, furbo, 1140, 1179
/mnt/Data/summer2013/gestures/training1/Sample00014_color.mp4, daccordo, 1190, 1245
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, ok, 49, 83
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, prendere, 107, 134
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, chevuoi, 188, 219
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, cheduepalle, 265, 306
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, fame, 361, 412
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, messidaccordo, 446, 496
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, buonissimo, 497, 539
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, furbo, 567, 599
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, perfetto, 667, 714
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, noncenepiu, 729, 765
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, cosatifarei, 823, 865
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, vattene, 903, 951
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, vieniqui, 989, 1016
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, basta, 1083, 1121
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, freganiente, 1167, 1209
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, seipazzo, 1261, 1298
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, tantotempo, 1344, 1388
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, daccordo, 1423, 1464
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, combinato, 1505, 1561
/mnt/Data/summer2013/gestures/training1/Sample00047_color.mp4, sonostufo, 1604, 1655
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, daccordo, 40, 78
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, messidaccordo, 133, 180
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, freganiente, 237, 275
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, basta, 299, 332
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, vattene, 397, 434
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, perfetto, 482, 529
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, combinato, 578, 641
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, sonostufo, 642, 688
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, ok, 742, 769
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, prendere, 820, 843
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, noncenepiu, 918, 946
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, chevuoi, 995, 1031
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, fame, 1093, 1131
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, cosatifarei, 1172, 1223
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, furbo, 1256, 1288
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, seipazzo, 1316, 1352
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, buonissimo, 1388, 1454
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, tantotempo, 1486, 1545
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, vieniqui, 1579, 1616
/mnt/Data/summer2013/gestures/training1/Sample00080_color.mp4, cheduepalle, 1653, 1690
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, perfetto, 14, 38
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, daccordo, 54, 76
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, fame, 106, 146
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, combinato, 155, 193
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, cosatifarei, 208, 243
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, freganiente, 336, 368
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, furbo, 372, 398
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, messidaccordo, 443, 492
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, noncenepiu, 498, 526
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, vieniqui, 531, 550
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, prendere, 591, 617
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, sonostufo, 664, 701
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, chevuoi, 729, 772
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, tantotempo, 788, 828
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, vattene, 869, 904
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, buonissimo, 941, 983
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, basta, 1008, 1045
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, seipazzo, 1093, 1149
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, ok, 1168, 1194
/mnt/Data/summer2013/gestures/training1/Sample00015_color.mp4, cheduepalle, 1251, 1292
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, seipazzo, 42, 86
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, furbo, 116, 144
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, perfetto, 174, 213
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, basta, 255, 291
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, buonissimo, 312, 353
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, ok, 394, 417
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, prendere, 500, 540
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, noncenepiu, 577, 617
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, cheduepalle, 638, 669
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, tantotempo, 735, 770
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, messidaccordo, 801, 847
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, freganiente, 898, 940
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, vieniqui, 999, 1030
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, cosatifarei, 1100, 1142
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, sonostufo, 1164, 1207
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, fame, 1261, 1297
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, vattene, 1323, 1358
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, daccordo, 1404, 1444
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, combinato, 1487, 1521
/mnt/Data/summer2013/gestures/training1/Sample00048_color.mp4, chevuoi, 1581, 1634
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, chevuoi, 150, 179
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, vattene, 184, 203
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, ok, 210, 223
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, freganiente, 236, 259
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, cheduepalle, 307, 341
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, tantotempo, 362, 409
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, cosatifarei, 432, 463
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, perfetto, 474, 503
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, prendere, 557, 583
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, fame, 601, 629
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, noncenepiu, 673, 702
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, seipazzo, 752, 780
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, daccordo, 812, 852
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, combinato, 891, 931
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, vieniqui, 936, 972
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, sonostufo, 982, 1018
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, furbo, 1073, 1099
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, messidaccordo, 1110, 1149
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, basta, 1150, 1178
/mnt/Data/summer2013/gestures/training1/Sample00081_color.mp4, buonissimo, 1227, 1264
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, combinato, 13, 67
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, cosatifarei, 83, 110
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, messidaccordo, 145, 193
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, vieniqui, 201, 220
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, vattene, 232, 253
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, basta, 270, 288
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, ok, 312, 332
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, fame, 374, 409
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, tantotempo, 415, 449
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, cheduepalle, 492, 528
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, sonostufo, 565, 611
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, daccordo, 636, 675
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, prendere, 683, 706
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, perfetto, 738, 760
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, buonissimo, 793, 840
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, noncenepiu, 877, 906
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, furbo, 933, 967
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, chevuoi, 996, 1024
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, seipazzo, 1056, 1095
/mnt/Data/summer2013/gestures/training1/Sample00016_color.mp4, freganiente, 1124, 1153
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, perfetto, 51, 86
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, daccordo, 147, 192
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, freganiente, 229, 257
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, sonostufo, 291, 327
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, messidaccordo, 349, 389
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, noncenepiu, 434, 462
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, furbo, 524, 559
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, fame, 607, 640
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, buonissimo, 667, 697
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, cheduepalle, 747, 782
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, combinato, 807, 855
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, vattene, 885, 914
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, chevuoi, 964, 1015
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, prendere, 1051, 1089
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, basta, 1145, 1180
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, seipazzo, 1247, 1290
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, ok, 1327, 1355
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, tantotempo, 1401, 1470
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, cosatifarei, 1541, 1587
/mnt/Data/summer2013/gestures/training1/Sample00049_color.mp4, vieniqui, 1634, 1666
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, seipazzo, 59, 84
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, cheduepalle, 139, 170
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, ok, 199, 220
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, basta, 239, 264
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, tantotempo, 269, 328
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, messidaccordo, 329, 364
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, fame, 396, 427
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, vieniqui, 442, 491
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, daccordo, 537, 567
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, prendere, 616, 652
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, furbo, 698, 731
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, sonostufo, 768, 808
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, freganiente, 857, 892
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, vattene, 921, 950
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, buonissimo, 970, 1012
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, noncenepiu, 1058, 1099
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, perfetto, 1137, 1172
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, combinato, 1200, 1243
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, chevuoi, 1247, 1269
/mnt/Data/summer2013/gestures/training1/Sample00082_color.mp4, cosatifarei, 1316, 1352
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, freganiente, 16, 54
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, fame, 55, 84
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, chevuoi, 85, 164
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, sonostufo, 165, 204
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, buonissimo, 205, 284
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, vieniqui, 285, 364
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, cosatifarei, 375, 413
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, messidaccordo, 414, 464
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, combinato, 465, 524
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, tantotempo, 525, 584
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, basta, 585, 624
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, furbo, 625, 704
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, vattene, 705, 784
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, daccordo, 785, 824
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, cheduepalle, 825, 884
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, seipazzo, 885, 944
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, perfetto, 945, 1004
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, ok, 1005, 1064
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, prendere, 1065, 1104
/mnt/Data/summer2013/gestures/training1/Sample00017_color.mp4, noncenepiu, 1105, 1167
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, sonostufo, 48, 74
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, furbo, 111, 149
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, perfetto, 193, 234
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, messidaccordo, 273, 312
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, seipazzo, 372, 407
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, tantotempo, 451, 484
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, fame, 515, 553
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, ok, 598, 625
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, cosatifarei, 670, 706
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, vieniqui, 770, 806
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, chevuoi, 871, 903
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, cheduepalle, 933, 963
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, prendere, 1013, 1056
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, buonissimo, 1065, 1117
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, daccordo, 1153, 1188
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, vattene, 1241, 1269
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, freganiente, 1294, 1338
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, noncenepiu, 1396, 1434
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, combinato, 1454, 1496
/mnt/Data/summer2013/gestures/training1/Sample00050_color.mp4, basta, 1551, 1590
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, noncenepiu, 58, 85
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, buonissimo, 89, 128
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, ok, 177, 206
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, cosatifarei, 233, 271
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, freganiente, 280, 313
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, fame, 320, 345
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, seipazzo, 353, 381
/mnt/Data/summer2013/gestures/training1/Sample00083_color.mp4, combinato, 435, 474
